407243,,0.994
,,0.994
01:Graph01,,0.994
um,,0.994
,,0.993
,,0.993
,,0.993
,,0.992
,,0.992
,,0.992
,,0.991
,,0.991
,,0.990
,,0.990
,,0.989
,,0.989
,,0.989
,,0.989
,,0.989
,,0.988
,,0.988
,,0.988
,,0.988
,,0.987
,,0.987
,,0.987
,,0.986
,,0.986
,,0.986
,,0.986
,,0.986
,,0.986
,,0.986
,,0.985
,,0.985
,,0.985
,,0.985
,,0.985
,,0.984
,,0.985
,,0.985
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.982
,,0.982
,,0.982
,,0.982
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.983
,,0.984
,,0.984
,,0.984
,,0.984
,,0.984
,,0.985
,,0.985
,,0.985
,,0.985
,,0.986
,,0.986
,,0.986
,,0.986
,,0.987
,,0.987
,,0.987
,,0.987
,,0.987
,,0.987
,,0.988
,,0.988
,,0.988
,,0.988
,,0.989
,,0.989
,,0.989
,,0.989
,,0.989
,,0.989
,,0.990
,,0.990
,,0.990
,,0.990
,,0.991
,,0.991
,,0.991
,,0.992
,,0.992
,,0.992
,,0.992
,,0.993
,,0.993
,,0.993
,,0.993
,,0.994
,,0.994
,,0.994
,,0.995
,,0.995
,,0.995
,,0.996
,,0.996
,,0.996
,,0.997
,,0.997
,,0.997
,,0.998
,,0.998
,,0.998
,,0.998
,,0.998
,,0.999
,,0.999
,,0.999
,,0.999
,,0.999
,,1.000
,,1.000
,,1.000
,,1.000
,,1.000
,,1.001
,,1.001
,,1.002
,,1.002
,,1.002
,,1.003
,,1.003
,,1.003
,,1.004
,,1.004
,,1.004
,,1.005
,,1.005
,,1.005
,,1.005
,,1.005
,,1.006
,,1.006
,,1.006
,,1.006
,,1.006
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.007
,,1.008
,,1.008
,,1.008
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.008
,,1.007
,,1.007
,,1.007
,,1.007
,,1.007
,,1.008
,,1.007
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.008
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.009
,,1.010
,,1.010
,,1.010
,,1.010
,,1.010
,,1.010
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.011
,,1.012
,,1.012
,,1.011
,,1.011
,,1.011
,,1.012
,,1.012
,,1.012
,,1.012
,,1.012
,,1.012
,,1.012
,,1.012
,,1.012
,,1.012
,,1.013
,,1.013
,,1.013
,,1.013
,,1.013
